subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,duration_days,duration_months,subscription_status
S-a45a12,A-dcc3f1,2023-12-27,,BASIC,21,399,4788,0,0,0,0,monthly,1,,,ACTIVE
S-975ee4,A-a09355,2024-11-18,2024-11-24,PRO,14,686,8232,0,0,0,1,annual,0,6.0,0.2,CHURNED
S-50c6f5,A-a6d261,2024-04-26,2024-11-26,ENTERPRISE,103,20497,245964,0,0,0,1,monthly,1,214.0,7.1,CHURNED
S-150c8e,A-58b9ff,2024-11-03,,PRO,33,1617,19404,0,0,0,0,monthly,1,,,ACTIVE
S-da2f0b,A-8145a0,2024-08-10,,ENTERPRISE,12,2388,28656,0,1,0,0,annual,1,,,UPGRADED
S-2bc860,A-98a59a,2023-11-10,,PRO,56,2744,32928,0,1,0,0,monthly,0,,,UPGRADED
S-da9d5f,A-a33200,2024-10-21,,BASIC,29,551,6612,0,0,0,0,annual,1,,,ACTIVE
S-c7f2e5,A-34ea2f,2024-11-09,2024-11-19,ENTERPRISE,21,4179,50148,0,0,0,1,annual,1,10.0,0.3,CHURNED
S-eef92e,A-fdfc91,2024-08-11,,PRO,66,3234,38808,0,0,0,0,annual,1,,,ACTIVE
S-3947da,A-37f969,2024-09-12,,ENTERPRISE,30,5970,71640,0,1,0,0,annual,1,,,UPGRADED
S-51590f,A-249769,2024-11-17,,BASIC,9,171,2052,0,0,0,0,annual,1,,,ACTIVE
S-383ac2,A-09316c,2024-10-22,,BASIC,70,0,0,1,0,0,0,monthly,0,,,ACTIVE
S-44e3ac,A-81edc3,2024-01-14,,ENTERPRISE,5,995,11940,0,0,0,0,monthly,1,,,ACTIVE
S-ebe172,A-c4ea60,2023-05-29,,BASIC,18,342,4104,0,0,0,0,monthly,1,,,ACTIVE
S-a4139f,A-c45b23,2024-02-01,,PRO,5,245,2940,0,0,0,0,monthly,1,,,ACTIVE
S-32d874,A-02cd81,2024-05-04,,PRO,44,2156,25872,0,0,0,0,annual,0,,,ACTIVE
S-4e63e7,A-a33200,2024-10-25,2024-11-24,ENTERPRISE,29,5771,69252,0,0,0,1,annual,1,30.0,1.0,CHURNED
S-810c27,A-8ed5dd,2024-08-21,,BASIC,5,95,1140,0,0,0,0,annual,1,,,ACTIVE
S-74d86d,A-5ed98d,2024-12-20,,BASIC,54,1026,12312,0,1,0,0,annual,1,,,UPGRADED
S-ad32a8,A-6843f2,2024-12-11,,PRO,21,1029,12348,0,0,0,0,monthly,1,,,ACTIVE
S-2f729b,A-3be56b,2024-02-01,2024-03-05,PRO,35,1715,20580,0,0,0,1,monthly,1,33.0,1.1,CHURNED
S-3eb56d,A-463db0,2024-12-31,,PRO,15,735,8820,0,0,0,0,annual,1,,,ACTIVE
S-21bd9b,A-65a46c,2024-12-24,,PRO,35,1715,20580,0,0,0,0,annual,1,,,ACTIVE
S-2e0575,A-4814a3,2024-11-06,2024-12-31,ENTERPRISE,87,17313,207756,0,0,0,1,annual,1,55.0,1.8,CHURNED
S-1630dd,A-fda07f,2024-09-14,,PRO,34,1666,19992,0,0,0,0,annual,1,,,ACTIVE
S-9842bb,A-4814a3,2024-10-27,,ENTERPRISE,87,17313,207756,0,0,0,0,monthly,0,,,ACTIVE
S-12ed58,A-1f0ac7,2024-11-14,,BASIC,32,608,7296,0,0,0,0,annual,1,,,ACTIVE
S-be3ff6,A-de58ca,2023-07-17,,PRO,105,0,0,1,0,0,0,annual,0,,,ACTIVE
S-a36281,A-c45b23,2023-12-29,,BASIC,8,152,1824,0,0,0,0,monthly,1,,,ACTIVE
S-7d651b,A-4ef964,2024-11-15,,PRO,28,1372,16464,0,0,0,0,monthly,1,,,ACTIVE
S-668cdc,A-40de06,2023-11-08,,PRO,28,1372,16464,0,0,0,0,monthly,1,,,ACTIVE
S-3ef584,A-72799b,2023-11-17,,ENTERPRISE,20,3980,47760,0,0,0,0,annual,1,,,ACTIVE
S-9211e5,A-d4ac0e,2024-10-12,,ENTERPRISE,28,5572,66864,0,0,0,0,annual,1,,,ACTIVE
S-3ae2dd,A-f45426,2024-08-05,,BASIC,57,0,0,1,0,0,0,annual,1,,,ACTIVE
S-942caf,A-812c5b,2024-11-07,,BASIC,71,1349,16188,0,0,0,0,monthly,1,,,ACTIVE
S-d71bdd,A-c45b23,2024-05-26,,ENTERPRISE,9,1791,21492,0,0,0,0,annual,0,,,ACTIVE
S-f32731,A-20736a,2024-10-02,,ENTERPRISE,50,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-911b0a,A-8ed5dd,2023-08-08,,PRO,5,245,2940,0,0,0,0,annual,1,,,ACTIVE
S-d09309,A-d49cc5,2024-10-09,,PRO,75,3675,44100,0,0,0,0,monthly,1,,,ACTIVE
S-4260ed,A-4f18f0,2024-07-15,,BASIC,24,456,5472,0,0,0,0,annual,1,,,ACTIVE
S-c7e38a,A-2edab2,2024-10-03,,BASIC,17,323,3876,0,0,0,0,annual,1,,,ACTIVE
S-d22c1d,A-337bc1,2024-09-18,,PRO,86,4214,50568,0,0,1,0,monthly,0,,,DOWNGRADED
S-aadf83,A-700ade,2024-11-20,2024-12-04,ENTERPRISE,9,1791,21492,0,0,0,1,annual,1,14.0,0.5,CHURNED
S-096835,A-117171,2024-10-20,,ENTERPRISE,45,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-8ba96c,A-f6b2fb,2024-06-20,,ENTERPRISE,23,4577,54924,0,0,0,0,annual,1,,,ACTIVE
S-3112d0,A-68f37c,2024-04-11,,BASIC,94,1786,21432,0,0,0,0,monthly,1,,,ACTIVE
S-7ea5d9,A-684255,2024-08-05,,PRO,10,490,5880,0,1,0,0,monthly,1,,,UPGRADED
S-c796c1,A-aa9511,2023-10-11,,PRO,23,1127,13524,0,0,0,0,monthly,1,,,ACTIVE
S-0ea795,A-d3c88e,2024-10-27,,PRO,16,784,9408,0,0,0,0,annual,1,,,ACTIVE
S-32545c,A-7dacce,2024-11-13,,ENTERPRISE,15,2985,35820,0,0,0,0,annual,0,,,ACTIVE
S-2aaca3,A-751c58,2024-12-18,,ENTERPRISE,26,5174,62088,0,0,0,0,monthly,1,,,ACTIVE
S-6fde5e,A-7c4956,2024-12-20,,BASIC,27,513,6156,0,0,0,0,annual,1,,,ACTIVE
S-7ccc38,A-2d1036,2024-07-13,,BASIC,69,1311,15732,0,0,0,0,annual,0,,,ACTIVE
S-ff9bde,A-8bde0c,2024-12-20,2024-12-22,PRO,12,588,7056,0,0,0,1,monthly,1,2.0,0.1,CHURNED
S-a01d87,A-e5d6ab,2024-06-27,,BASIC,9,171,2052,0,0,0,0,annual,1,,,ACTIVE
S-9ac7cb,A-712f1c,2024-04-19,,PRO,18,882,10584,0,0,0,0,monthly,1,,,ACTIVE
S-b47d75,A-b2225d,2024-05-13,,ENTERPRISE,47,9353,112236,0,0,0,0,annual,1,,,ACTIVE
S-d71a1f,A-40a557,2024-11-03,,PRO,16,784,9408,0,1,0,0,annual,1,,,UPGRADED
S-08e560,A-de58ca,2023-09-25,2024-01-07,PRO,15,735,8820,0,0,0,1,monthly,1,104.0,3.5,CHURNED
S-46ff9c,A-139c3b,2024-11-27,2024-12-16,PRO,28,1372,16464,0,0,0,1,monthly,1,19.0,0.6,CHURNED
S-d91f4c,A-1b7577,2024-11-15,2024-11-15,BASIC,10,190,2280,0,0,1,1,monthly,1,0.0,0.0,CHURNED
S-40adae,A-8145a0,2024-01-26,,BASIC,10,190,2280,0,0,0,0,monthly,1,,,ACTIVE
S-db4e11,A-49b828,2024-08-09,,PRO,14,686,8232,0,0,0,0,monthly,1,,,ACTIVE
S-e4a862,A-3ce5b8,2024-10-03,,ENTERPRISE,8,0,0,1,0,0,0,annual,1,,,ACTIVE
S-e7cb68,A-474ad4,2024-01-29,,PRO,9,441,5292,0,0,0,0,annual,1,,,ACTIVE
S-e093a9,A-80eeb6,2023-08-02,,PRO,22,1078,12936,0,1,0,0,monthly,1,,,UPGRADED
S-56834c,A-158f4e,2023-08-30,,PRO,61,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-11d922,A-533452,2024-11-28,,ENTERPRISE,15,2985,35820,0,0,1,0,monthly,1,,,DOWNGRADED
S-58b22d,A-6f50ae,2024-12-31,,ENTERPRISE,19,3781,45372,0,0,0,0,monthly,1,,,ACTIVE
S-42daaa,A-08e34e,2024-08-07,,BASIC,77,1463,17556,0,0,0,0,annual,0,,,ACTIVE
S-fa0d9e,A-726cfa,2024-12-16,,ENTERPRISE,38,7562,90744,0,0,0,0,monthly,0,,,ACTIVE
S-55c61c,A-8b0451,2024-12-21,,ENTERPRISE,41,8159,97908,0,0,0,0,annual,1,,,ACTIVE
S-9917a2,A-ac14bb,2024-02-29,,PRO,26,0,0,1,0,0,0,annual,1,,,ACTIVE
S-154918,A-c1dfe1,2024-09-22,,BASIC,26,494,5928,0,0,0,0,monthly,0,,,ACTIVE
S-20152a,A-fabe19,2024-12-20,,ENTERPRISE,33,0,0,1,0,0,0,annual,0,,,ACTIVE
S-f0e08e,A-69b156,2024-09-16,,ENTERPRISE,13,2587,31044,0,0,0,0,monthly,1,,,ACTIVE
S-0896f4,A-781cc0,2024-12-08,,BASIC,12,228,2736,0,0,0,0,annual,1,,,ACTIVE
S-328ac2,A-417d2f,2024-10-14,,PRO,4,196,2352,0,0,0,0,annual,0,,,ACTIVE
S-4df118,A-86fc1d,2024-10-28,2024-11-02,BASIC,26,494,5928,0,1,0,1,monthly,1,5.0,0.2,CHURNED
S-01bbff,A-de24d5,2024-11-17,,BASIC,5,95,1140,0,0,0,0,annual,1,,,ACTIVE
S-31d765,A-7dacce,2024-12-04,,PRO,12,0,0,1,1,0,0,annual,1,,,UPGRADED
S-c64b73,A-de58ca,2023-04-20,,PRO,15,735,8820,0,0,0,0,annual,1,,,ACTIVE
S-720940,A-2bc93d,2023-07-29,,BASIC,20,380,4560,0,1,0,0,monthly,1,,,UPGRADED
S-e753fa,A-a6d261,2024-02-06,,PRO,28,1372,16464,0,1,0,0,annual,1,,,UPGRADED
S-755502,A-5a3eb9,2024-05-28,,ENTERPRISE,18,3582,42984,0,0,0,0,annual,1,,,ACTIVE
S-5480a7,A-94d3da,2023-06-05,,ENTERPRISE,41,8159,97908,0,1,0,0,annual,1,,,UPGRADED
S-db7a77,A-7df7a7,2023-12-13,,ENTERPRISE,15,2985,35820,0,0,0,0,annual,1,,,ACTIVE
S-6403db,A-37f969,2023-11-02,,BASIC,51,969,11628,0,0,0,0,monthly,1,,,ACTIVE
S-22f096,A-c58f49,2024-10-15,,ENTERPRISE,70,13930,167160,0,0,0,0,monthly,1,,,ACTIVE
S-20f1bd,A-bb2f49,2024-02-16,,PRO,16,784,9408,0,0,0,0,monthly,1,,,ACTIVE
S-bbff6f,A-df10db,2024-05-19,,PRO,26,1274,15288,0,0,0,0,monthly,1,,,ACTIVE
S-3a694d,A-781cc0,2024-11-10,,PRO,20,980,11760,0,0,0,0,monthly,0,,,ACTIVE
S-e1820e,A-0651a4,2024-11-24,,ENTERPRISE,19,3781,45372,0,0,0,0,annual,1,,,ACTIVE
S-67595c,A-508199,2024-02-08,,BASIC,27,513,6156,0,0,0,0,annual,0,,,ACTIVE
S-17fb4d,A-71615e,2024-07-04,,ENTERPRISE,15,2985,35820,0,0,0,0,monthly,1,,,ACTIVE
S-f8a794,A-dec005,2023-12-22,,ENTERPRISE,31,6169,74028,0,0,0,0,monthly,1,,,ACTIVE
S-dc1c10,A-139c3b,2024-11-28,,BASIC,29,551,6612,0,0,0,0,annual,1,,,ACTIVE
S-59d050,A-751c58,2024-10-11,,PRO,45,2205,26460,0,1,0,0,monthly,1,,,UPGRADED
S-a3b329,A-3a7284,2024-12-23,,BASIC,37,703,8436,0,0,1,0,monthly,0,,,DOWNGRADED
S-2881e0,A-42e5e1,2024-07-21,,PRO,1,49,588,0,0,1,0,annual,1,,,DOWNGRADED
S-5d532c,A-cd458b,2024-12-26,,ENTERPRISE,10,1990,23880,0,0,1,0,monthly,1,,,DOWNGRADED
S-f9c661,A-1e50e0,2024-09-05,,ENTERPRISE,19,3781,45372,0,0,0,0,annual,1,,,ACTIVE
S-817e4b,A-42b791,2024-10-08,,ENTERPRISE,75,14925,179100,0,0,0,0,annual,0,,,ACTIVE
S-59be40,A-94f8c9,2024-10-21,,BASIC,13,247,2964,0,0,0,0,annual,1,,,ACTIVE
S-d82234,A-d77f4c,2024-12-17,2024-12-18,PRO,4,196,2352,0,1,0,1,annual,1,1.0,0.0,CHURNED
S-68f388,A-671f31,2024-11-27,,BASIC,59,1121,13452,0,0,0,0,monthly,1,,,ACTIVE
S-eae806,A-c37601,2024-12-30,,ENTERPRISE,54,10746,128952,0,0,0,0,monthly,0,,,ACTIVE
S-1f0d7f,A-32728c,2024-05-05,,BASIC,20,380,4560,0,0,0,0,annual,1,,,ACTIVE
S-544f34,A-fdfc91,2024-05-09,,PRO,29,1421,17052,0,0,0,0,monthly,1,,,ACTIVE
S-e71203,A-117171,2024-10-02,,ENTERPRISE,45,8955,107460,0,0,1,0,monthly,1,,,DOWNGRADED
S-a53eac,A-9077b0,2024-11-18,,BASIC,2,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-efdeae,A-3793ee,2024-10-23,,ENTERPRISE,49,9751,117012,0,0,0,0,monthly,0,,,ACTIVE
S-29ccb8,A-eb1312,2024-12-28,,BASIC,25,475,5700,0,0,0,0,annual,1,,,ACTIVE
S-467016,A-e83938,2024-11-28,,ENTERPRISE,7,1393,16716,0,0,0,0,monthly,1,,,ACTIVE
S-12a13c,A-40a557,2024-12-14,,ENTERPRISE,16,3184,38208,0,0,0,0,monthly,1,,,ACTIVE
S-82ffca,A-508199,2024-01-30,,ENTERPRISE,19,3781,45372,0,0,0,0,annual,0,,,ACTIVE
S-85b5ce,A-e7a1e2,2024-12-26,,BASIC,10,190,2280,0,0,0,0,annual,1,,,ACTIVE
S-c1c645,A-443b7c,2024-10-06,,BASIC,4,76,912,0,1,0,0,annual,1,,,UPGRADED
S-02984e,A-2e3bad,2024-06-21,,ENTERPRISE,61,12139,145668,0,0,0,0,annual,1,,,ACTIVE
S-15e705,A-adc1f3,2024-12-18,,PRO,9,441,5292,0,0,0,0,annual,1,,,ACTIVE
S-0a19d1,A-5b4ebb,2024-10-21,,ENTERPRISE,21,4179,50148,0,0,0,0,annual,0,,,ACTIVE
S-d50d25,A-6f50ae,2024-07-13,,PRO,19,931,11172,0,0,0,0,annual,1,,,ACTIVE
S-cb2ad3,A-52dd88,2024-11-13,,BASIC,28,532,6384,0,1,0,0,annual,1,,,UPGRADED
S-15afd8,A-5c046d,2024-12-18,,ENTERPRISE,93,18507,222084,0,0,0,0,annual,1,,,ACTIVE
S-e79dbc,A-2e4581,2024-10-30,,PRO,66,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-33200e,A-f5641b,2024-08-06,,ENTERPRISE,31,6169,74028,0,0,0,0,monthly,1,,,ACTIVE
S-d5eae3,A-e7a1e2,2024-08-09,,ENTERPRISE,12,2388,28656,0,0,0,0,monthly,0,,,ACTIVE
S-f20079,A-8ae3fc,2024-12-16,,BASIC,20,380,4560,0,0,0,0,monthly,1,,,ACTIVE
S-93622a,A-d4ac0e,2024-05-10,,BASIC,156,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-c62bb7,A-0a62f5,2024-09-16,,ENTERPRISE,16,3184,38208,0,0,0,0,monthly,1,,,ACTIVE
S-6696a0,A-82861f,2024-08-04,,BASIC,41,779,9348,0,0,0,0,monthly,1,,,ACTIVE
S-510999,A-7da956,2024-06-30,,ENTERPRISE,13,0,0,1,1,0,0,monthly,1,,,UPGRADED
S-255846,A-9a532a,2024-08-28,,ENTERPRISE,33,6567,78804,0,0,0,0,monthly,1,,,ACTIVE
S-fd8bb6,A-337bc1,2023-08-02,,PRO,30,1470,17640,0,0,0,0,monthly,1,,,ACTIVE
S-d7461b,A-fa3095,2023-12-17,,PRO,70,3430,41160,0,0,0,0,monthly,1,,,ACTIVE
S-2361ec,A-c45b23,2024-12-12,2024-12-15,ENTERPRISE,26,5174,62088,0,0,0,1,annual,1,3.0,0.1,CHURNED
S-9c47f6,A-5b1bcd,2024-04-13,,PRO,73,0,0,1,0,0,0,annual,1,,,ACTIVE
S-c20518,A-b2af2e,2024-10-14,,ENTERPRISE,5,995,11940,0,0,0,0,monthly,1,,,ACTIVE
S-cdf835,A-f19409,2024-04-17,,PRO,23,1127,13524,0,0,0,0,monthly,0,,,ACTIVE
S-cde2c6,A-dec005,2024-09-17,,ENTERPRISE,21,4179,50148,0,0,0,0,monthly,1,,,ACTIVE
S-af6974,A-86cdb4,2024-11-23,,PRO,18,882,10584,0,0,0,0,annual,1,,,ACTIVE
S-38c5fd,A-32fb14,2023-11-20,2024-06-28,BASIC,26,494,5928,0,0,0,1,annual,1,221.0,7.4,CHURNED
S-7bf6d8,A-fe79a5,2024-03-23,,BASIC,9,0,0,1,0,0,0,annual,1,,,ACTIVE
S-ada98e,A-2789e3,2024-10-21,,BASIC,11,209,2508,0,1,0,0,annual,1,,,UPGRADED
S-3a3be9,A-1b707d,2024-05-03,2024-07-14,BASIC,8,152,1824,0,0,0,1,annual,1,72.0,2.4,CHURNED
S-d4e525,A-7988d1,2024-07-25,,BASIC,33,627,7524,0,0,0,0,annual,1,,,ACTIVE
S-8a6579,A-80eeb6,2024-11-01,,BASIC,22,418,5016,0,1,0,0,annual,1,,,UPGRADED
S-db7a97,A-e60f9d,2024-11-11,,ENTERPRISE,48,9552,114624,0,0,1,0,monthly,1,,,DOWNGRADED
S-699110,A-fda07f,2024-10-01,,ENTERPRISE,27,5373,64476,0,1,0,0,annual,0,,,UPGRADED
S-f5f52a,A-7641d3,2024-06-18,,PRO,8,392,4704,0,0,0,0,annual,1,,,ACTIVE
S-748318,A-726cfa,2024-11-03,,BASIC,14,266,3192,0,0,0,0,annual,1,,,ACTIVE
S-bb7eef,A-798a3f,2023-12-26,2024-04-24,BASIC,31,589,7068,0,1,0,1,annual,1,120.0,4.0,CHURNED
S-af6536,A-13466a,2024-02-11,2024-10-28,ENTERPRISE,40,7960,95520,0,0,0,1,monthly,1,260.0,8.7,CHURNED
S-5f75b5,A-1b707d,2024-04-13,,ENTERPRISE,19,3781,45372,0,0,0,0,annual,1,,,ACTIVE
S-6f47c5,A-0b0d6d,2024-12-31,2024-12-31,ENTERPRISE,13,2587,31044,0,0,0,1,annual,1,0.0,0.0,CHURNED
S-552434,A-7f4db3,2024-08-14,,PRO,79,3871,46452,0,0,0,0,annual,1,,,ACTIVE
S-86615c,A-592832,2024-10-03,,ENTERPRISE,26,5174,62088,0,1,0,0,monthly,1,,,UPGRADED
S-778307,A-f17767,2023-11-15,,PRO,23,1127,13524,0,0,0,0,monthly,1,,,ACTIVE
S-1e1853,A-089363,2024-11-25,2024-12-31,ENTERPRISE,26,5174,62088,0,0,0,1,monthly,1,36.0,1.2,CHURNED
S-e371b7,A-310452,2024-12-28,,ENTERPRISE,50,9950,119400,0,0,0,0,monthly,1,,,ACTIVE
S-36885c,A-02cd81,2024-04-07,,PRO,44,0,0,1,0,0,0,annual,1,,,ACTIVE
S-304f59,A-625d0b,2024-10-15,,BASIC,25,0,0,1,0,0,0,annual,1,,,ACTIVE
S-3e5d57,A-503d5a,2024-01-24,,BASIC,25,0,0,1,0,0,0,annual,1,,,ACTIVE
S-013f5c,A-40de06,2024-07-16,,PRO,35,0,0,1,0,0,0,annual,1,,,ACTIVE
S-acb7af,A-8adedc,2024-05-23,,ENTERPRISE,4,0,0,1,0,0,0,annual,1,,,ACTIVE
S-9fae95,A-96bbc6,2024-12-08,,ENTERPRISE,56,11144,133728,0,1,0,0,annual,1,,,UPGRADED
S-70cf3c,A-3b5cd1,2024-03-24,,PRO,13,637,7644,0,0,0,0,monthly,1,,,ACTIVE
S-d26bbf,A-054577,2024-06-29,,PRO,35,1715,20580,0,0,0,0,monthly,1,,,ACTIVE
S-f7ef84,A-b11cd0,2023-12-30,,PRO,26,1274,15288,0,0,0,0,annual,1,,,ACTIVE
S-7480e6,A-524364,2024-12-31,,ENTERPRISE,43,8557,102684,0,0,0,0,annual,1,,,ACTIVE
S-b95b76,A-dbc825,2024-05-02,,PRO,19,931,11172,0,0,0,0,monthly,1,,,ACTIVE
S-639754,A-034368,2023-12-14,,BASIC,19,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-06e3cd,A-42e5e1,2024-10-22,,BASIC,22,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-0e43ee,A-09540c,2024-05-28,,ENTERPRISE,67,13333,159996,0,0,0,0,monthly,1,,,ACTIVE
S-a408fe,A-02fac6,2024-10-18,,PRO,22,1078,12936,0,1,0,0,monthly,1,,,UPGRADED
S-916cca,A-e51ec7,2024-10-04,2024-10-31,BASIC,3,0,0,1,1,0,1,annual,1,27.0,0.9,CHURNED
S-332e0d,A-3b5cd1,2023-09-30,,PRO,13,0,0,1,0,1,0,monthly,1,,,DOWNGRADED
S-5798f3,A-d77f4c,2024-07-21,,PRO,7,343,4116,0,0,0,0,monthly,0,,,ACTIVE
S-ea389c,A-df10db,2024-09-08,,BASIC,14,266,3192,0,0,0,0,monthly,1,,,ACTIVE
S-8932ce,A-fa3095,2024-12-18,,BASIC,70,1330,15960,0,0,0,0,monthly,1,,,ACTIVE
S-14d515,A-eb7c38,2024-07-02,,ENTERPRISE,33,6567,78804,0,0,0,0,monthly,0,,,ACTIVE
S-99efdc,A-4e44e8,2024-12-19,,ENTERPRISE,17,3383,40596,0,0,0,0,annual,1,,,ACTIVE
S-183502,A-4e960a,2024-04-11,,ENTERPRISE,71,14129,169548,0,0,0,0,monthly,1,,,ACTIVE
S-7ff88c,A-b7ef83,2024-12-30,,PRO,12,588,7056,0,0,0,0,monthly,0,,,ACTIVE
S-583674,A-7c5768,2024-09-28,,PRO,6,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-6e0386,A-2d4502,2024-09-04,,ENTERPRISE,22,4378,52536,0,0,0,0,monthly,1,,,ACTIVE
S-79535e,A-4a4c2d,2024-12-11,,PRO,54,2646,31752,0,0,0,0,monthly,1,,,ACTIVE
S-180ae3,A-cab532,2024-03-25,,PRO,11,539,6468,0,0,0,0,annual,1,,,ACTIVE
S-31be9c,A-5f2961,2024-12-02,,BASIC,55,1045,12540,0,0,0,0,monthly,0,,,ACTIVE
S-183460,A-310452,2024-12-29,,BASIC,9,171,2052,0,0,0,0,annual,1,,,ACTIVE
S-2b608a,A-adc1f3,2024-09-18,,BASIC,16,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-499ea3,A-c16cf7,2024-10-21,2024-11-12,ENTERPRISE,24,4776,57312,0,0,0,1,monthly,1,22.0,0.7,CHURNED
S-a916c8,A-3cc791,2024-04-26,,BASIC,12,0,0,1,0,0,0,monthly,0,,,ACTIVE
S-4e563b,A-10b8f2,2024-04-26,,BASIC,103,1957,23484,0,0,0,0,annual,1,,,ACTIVE
S-f4e0a6,A-e61e98,2024-08-31,,BASIC,19,361,4332,0,0,0,0,monthly,1,,,ACTIVE
S-7717d6,A-378b99,2024-12-02,,ENTERPRISE,32,0,0,1,1,0,0,monthly,1,,,UPGRADED
S-ff4e21,A-7a0d69,2024-11-22,,PRO,6,294,3528,0,1,0,0,annual,1,,,UPGRADED
S-40b133,A-432483,2023-04-11,,BASIC,4,0,0,1,0,0,0,annual,0,,,ACTIVE
S-92f228,A-779e4e,2023-01-09,,BASIC,9,171,2052,0,0,0,0,annual,1,,,ACTIVE
S-2aec7e,A-ce66f8,2024-05-21,,BASIC,29,551,6612,0,0,0,0,annual,1,,,ACTIVE
S-78f326,A-4c38bc,2024-04-21,,BASIC,36,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-0e12d4,A-a45270,2024-08-02,,PRO,13,637,7644,0,0,0,0,monthly,1,,,ACTIVE
S-9093cf,A-8ed5dd,2024-02-18,,ENTERPRISE,30,5970,71640,0,0,0,0,monthly,1,,,ACTIVE
S-db94ad,A-313be3,2024-11-14,,ENTERPRISE,47,0,0,1,0,0,0,annual,1,,,ACTIVE
S-59edf9,A-427b69,2024-12-16,,BASIC,17,323,3876,0,0,0,0,monthly,0,,,ACTIVE
S-e854de,A-18793f,2024-12-25,,PRO,148,7252,87024,0,0,0,0,monthly,1,,,ACTIVE
S-28eeec,A-89ee83,2024-11-29,,PRO,2,98,1176,0,1,0,0,annual,1,,,UPGRADED
S-b93c11,A-9f9299,2024-07-08,,BASIC,28,532,6384,0,0,0,0,monthly,0,,,ACTIVE
S-6cb3d7,A-fd7ad3,2024-11-26,2024-12-20,PRO,11,539,6468,0,1,0,1,annual,1,24.0,0.8,CHURNED
S-bbdf5c,A-b7ef83,2024-06-21,,ENTERPRISE,8,1592,19104,0,0,0,0,monthly,1,,,ACTIVE
S-5b8c4f,A-7c5768,2024-05-05,,BASIC,8,152,1824,0,0,0,0,monthly,0,,,ACTIVE
S-6b9696,A-c16cf7,2024-12-23,,BASIC,35,665,7980,0,0,0,0,annual,1,,,ACTIVE
S-9f009b,A-68f37c,2023-11-30,,BASIC,16,0,0,1,0,0,0,monthly,1,,,ACTIVE
S-8317da,A-d49cc5,2024-12-10,,BASIC,50,950,11400,0,0,0,0,monthly,1,,,ACTIVE
S-d61866,A-f17767,2023-03-22,,ENTERPRISE,6,1194,14328,0,1,0,0,monthly,1,,,UPGRADED
S-0b8b0c,A-f17767,2024-08-03,,ENTERPRISE,1,199,2388,0,0,0,0,monthly,0,,,ACTIVE
S-084930,A-c1e51e,2024-12-08,,ENTERPRISE,3,597,7164,0,0,0,0,monthly,1,,,ACTIVE
S-2abab6,A-ae052e,2024-01-22,2024-10-29,PRO,39,0,0,1,0,1,1,monthly,1,281.0,9.4,CHURNED
S-6b144c,A-3cc791,2024-04-10,,BASIC,16,304,3648,0,0,0,0,annual,1,,,ACTIVE
S-0efc9b,A-4bfa33,2024-12-13,,BASIC,12,228,2736,0,0,0,0,monthly,1,,,ACTIVE
S-f690e0,A-1f559b,2024-07-25,,BASIC,7,133,1596,0,0,0,0,monthly,1,,,ACTIVE
S-6ac338,A-2b9d3e,2024-08-29,,BASIC,28,532,6384,0,0,0,0,annual,1,,,ACTIVE
S-f52c97,A-40de06,2024-11-17,,BASIC,28,532,6384,0,0,1,0,annual,1,,,DOWNGRADED
S-8b00ff,A-40906c,2024-06-19,,ENTERPRISE,92,18308,219696,0,0,0,0,annual,1,,,ACTIVE
S-c7f25a,A-87aa7b,2024-08-10,,BASIC,25,475,5700,0,1,0,0,monthly,1,,,UPGRADED
S-dbee03,A-49b828,2023-05-16,,BASIC,9,171,2052,0,0,0,0,monthly,1,,,ACTIVE
S-1f15a2,A-7f4db3,2023-04-05,,BASIC,39,0,0,1,0,0,0,annual,1,,,ACTIVE
S-3da8ee,A-271f46,2024-11-22,,ENTERPRISE,46,9154,109848,0,0,0,0,monthly,1,,,ACTIVE
S-51dfbc,A-7f8241,2023-09-24,,PRO,34,1666,19992,0,0,0,0,monthly,0,,,ACTIVE
S-027102,A-3c1a3f,2024-09-30,,ENTERPRISE,3,597,7164,0,0,0,0,annual,1,,,ACTIVE
S-d6f31b,A-b20d99,2024-11-03,,ENTERPRISE,20,3980,47760,0,1,0,0,monthly,1,,,UPGRADED
S-b5b39a,A-1f0636,2024-03-17,,PRO,105,0,0,1,0,0,0,annual,1,,,ACTIVE
S-7ab956,A-53f4e3,2024-12-03,,BASIC,13,247,2964,0,0,0,0,annual,1,,,ACTIVE
S-0a7396,A-54d94a,2024-02-24,,PRO,27,1323,15876,0,0,1,0,monthly,1,,,DOWNGRADED
